entry_time,exit_time,pnl_usd,position,n_bars,won,session,dow,hour
2024-08-26 00:30:00+00:00,2024-08-26 01:45:00+00:00,-19.49705696105957,-1,6,False,Asia    (00-07),Monday,0
2024-08-26 02:00:00+00:00,2024-08-26 02:45:00+00:00,-17.500301361083984,1,4,False,Asia    (00-07),Monday,2
2024-08-26 03:00:00+00:00,2024-08-26 03:00:00+00:00,-9.501358032226562,-1,1,False,Asia    (00-07),Monday,3
2024-08-26 03:15:00+00:00,2024-08-26 03:15:00+00:00,33.998111724853516,1,1,True,Asia    (00-07),Monday,3
2024-08-26 03:30:00+00:00,2024-08-26 07:45:00+00:00,64.99848747253418,-1,18,True,Asia    (00-07),Monday,3
2024-08-26 08:00:00+00:00,2024-08-26 08:00:00+00:00,-6.002565383911133,1,1,False,London  (07-12),Monday,8
2024-08-26 08:15:00+00:00,2024-08-26 10:15:00+00:00,24.99781036376953,-1,9,True,London  (07-12),Monday,8
2024-08-26 10:30:00+00:00,2024-08-26 11:00:00+00:00,14.000753402709961,1,3,True,London  (07-12),Monday,10
2024-08-26 11:15:00+00:00,2024-08-26 16:30:00+00:00,126.49855995178223,-1,22,True,London  (07-12),Monday,11
2024-08-26 16:45:00+00:00,2024-08-26 18:30:00+00:00,53.50075149536133,1,8,True,NY      (16-22),Monday,16
2024-08-26 18:45:00+00:00,2024-08-26 19:00:00+00:00,21.999696731567383,-1,2,True,NY      (16-22),Monday,18
2024-08-26 19:15:00+00:00,2024-08-26 20:00:00+00:00,61.49969482421875,1,4,True,NY      (16-22),Monday,19
2024-08-26 20:15:00+00:00,2024-08-26 23:45:00+00:00,62.00037384033203,-1,15,True,NY      (16-22),Monday,20
2024-08-27 00:00:00+00:00,2024-08-27 02:15:00+00:00,16.99886703491211,1,10,True,Asia    (00-07),Tuesday,0
2024-08-27 02:30:00+00:00,2024-08-27 03:30:00+00:00,18.000225067138672,-1,5,True,Asia    (00-07),Tuesday,2
2024-08-27 03:45:00+00:00,2024-08-27 08:00:00+00:00,42.49773406982422,1,18,True,Asia    (00-07),Tuesday,3
2024-08-27 08:15:00+00:00,2024-08-27 10:30:00+00:00,23.001054763793945,-1,10,True,London  (07-12),Tuesday,8
2024-08-27 10:45:00+00:00,2024-08-27 11:15:00+00:00,29.503921508789062,1,3,True,London  (07-12),Tuesday,10
